has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviacveaiao.visvsai.of6jh4.icu/page1.php,1
1,1,1,0,0,1,0,0,1,0,0,2,3,0,0,161,0,0,17,1,63,57,1,0,1,5711,1,270,68,331,0,1,1,0,0,1,28,1,0,0,0,126,0,http://www.ikuhentai.net,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.0a0074066c49886a39b5a3072582f5d6.net,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeseaccaocmeoy.etywhz.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeauaceaocmeoy.axnnut.top/AU/page1.php,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,476,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafybeihlhgcwpv42oj2thynfuwz76iihqxqh5bkwbi5r2kjnujdbinwv4e/vbxn/,1
1,1,1,0,0,1,0,1,1,0,0,16,2,0,8,246,0,0,45,26,34,29,1,1,1,9521,0,254,18,694,0,1,1,1,0,1,8,1,0,0,0,151,0,https://hamsonit.com/r/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://www.kbodv.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiicsvcaia.visvsai.tepyl0.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiisacvaicca.visvsai.zobca6.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccoy.aeeseaccaocmeoy.mgpisy.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pacccy.aueseacaomceoy.zlxcfy.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeauacoaocmeoy.tbmswx.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccny.aeeseasaaocmeoy.wxtxex.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccy.aceeseacraocmeoy.bpadlv.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccoy.aueseacaemceoy.nfrtli.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccny.aeeseaceaocmeoy.gsqzpy.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiisacvaicca.visvsai.phxc3l.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccoy.aueseacaomceoy.nwbezf.top/AU/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,6,0,1,1,5,0,0,0,0,0,0,11,0,0,1,2,0,0,https://passionfruit4576261.brizy.site/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiisaviccai.vicsvesai.yvey51.icu/page1.php,1
1,1,1,0,1,1,0,0,0,0,0,5,1,0,0,25,0,0,23,25,15,104,0,1,1,10196,0,154,3,188,0,1,1,0,0,1,16,1,0,0,0,115,0,http://www.dailyindustryresearch.com,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,http://www.v6b9.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pacccy.aeeauacoaocmeoy.caiknr.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccey.aueseasaomceoy.qoepuz.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviiaaiecc.vicsvesai.fi03rf.icu/page1.php,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,476,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeieqzaiy2kixv2ye53453kzgzdivdsi4joexedyavpz46aqdcb2yhm.ipfs.cf-ipfs.com/#dadores.sangue.sscgd@cgd.pt,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.checkersontor.com/jp,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviiaaiecc.vicsvesai.4awkri.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesaeerd.fi03rf.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccny.aueseacaomceoy.pafzaw.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccny.aeeseasaaocmeoy.wzyrmk.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccey.aueseasaomceoy.bayvlb.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pacccy.aeeauacoaocmeoy.zlxcfy.top/AU/page1.php,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,6,0,15,5,9,16,6,1,1,0,3873,0,14,25,28,0,0,1,0,1,1,5,0,0,0,0,6,8,http://pancakeswap.uk.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeauacoaocmeoy.pvnoai.top/AU/page1.php,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,10,1,0,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://mediafire-hotell.dnsme.eu.org/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiisaaicca.vicsvesai.jg5vw2.icu/page1.php,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,13,0,0,6,0,14,35,0,0,0,286,1,12,3,16,0,1,0,0,0,0,13,0,0,0,0,0,0,https://onx.la/4686a,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccoy.aueseacaemceoy.glxpxy.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://eu2.contabostorage.com/17369aa91d5549c192b0f736d5822403:rr-frontpage/index.html,1
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7,0,0,1,3,4,0,1,0,0,988,0,2,0,16,0,0,0,0,0,0,12,0,0,0,0,1,0,https://su.vc/ndltqxfz,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsareod.kow9qt.icu/page1.php,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,476,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://tehacarrasa.topijerami.workers.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aueseacaomceoy.qriyir.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaeord.htof1s.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeauasoaocmeoy.rwmjlq.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsareod.0rv6h8.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviveai.vicsvesai.tcv93y.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccoy.aueseacaomceoy.qynyjk.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiivcaia.vicsvesai.nsuuieds.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesarrod.vhvjv7.icu/page1.php,1
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,4,0,11,4,0,0,0,106,0,0,0,111,0,0,0,0,1,0,9,0,0,0,0,18,0,https://sites.google.com/view/mv-voicepage/home?authuser=8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiicsvcaia.visvsai.4awkri.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://usps.com.alwasl-syria.com/verification/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccny.aeeseaceaocmeoy.lezzas.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiscvcaias.visvsai.wztqb7.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviiacvaieca.visvsai.65xfer.icu/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,15,1,1,1,580,0,9,1,14,0,0,0,0,0,0,9,0,0,0,0,1,0,https://violationuse.start.page/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiacaiae.vicsvesai.0a67vu.icu/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,20,1,0,0,4015,0,6,7,12,0,0,0,0,0,0,9,0,0,0,0,1227,0,http://www.common-criteria-isac.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiivai.vicsvesai.x7qbjf.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaeord.lt474l.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiavcai.vicsvesai.n9uv92.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsarerd.ruw0bh.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsisvcai.vicsvesai.nsuuieds.icu/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,http://capitaloneshoppingcampaign.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://mtt809-serchy98.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeseasoaocmeoy.ohdlut.top/AU/page1.php,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,2,0,35,0,1,0,1326,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,http://www.ibmcorp.slyip.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiacaiae.vicsvesai.4lj1od.icu/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,20,0,0,0,402,0,5,0,11,0,0,0,0,0,0,3,0,0,0,0,7,0,http://www.ns2.axs.su,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,1,1,0,219,0,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,http://www.fhewkhwjehwekjfhwehfwe.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pacccy.aeeauacoaocmeoy.otuxec.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaorod.ncbhdjei.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaoeod.n9k5yv.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeauaccaocmeoy.glxpxy.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesaeord.ui2siu.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiivai.vicsvesai.45ml1t.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccey.aeeauasoaocmeoy.vhypzf.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccey.aueseasaomceoy.lezzas.top/AU/page1.php,1
1,0,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,26,3,26,14,1,0,0,357,2,2,0,22,0,0,0,0,0,0,10,0,0,0,0,4,0,http://tamewallet.com,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,11,0,0,0,117,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,http://www.cz.gp,1
1,1,1,0,0,1,0,0,0,0,0,2,8,0,0,48,0,0,22,6,27,29,1,0,1,3513,7,58,5,86,0,1,1,0,0,1,3,0,0,0,0,6,0,http://www.ru.cm,1
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,13,0,0,4,15,13,10,0,1,1,1378,1,30,30,100,0,1,0,0,0,0,6,1,0,0,0,18,0,https://sushiswapx.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.mobilecommerzbank.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccny.aeeseaceaocmeoy.ctwyvq.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccny.aeeauasaaocmeoy.jrvsgv.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.a-u-s.it,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeseaceaocmeoy.qeptvv.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://miko.montifar.com.ph/red.php,1
1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,8,0,2,29,1,0,0,1045,4,14,5,44,0,0,0,0,0,0,7,0,0,0,0,23,0,http://www.emptyarray.ru,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaorod.45ml1t.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccny.aueseasaomceoy.otuxec.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.maceseoeod.gh43qf.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://deliverydhl-invoice.firebaseapp.com/,1
1,1,1,0,0,1,0,0,1,0,0,7,3,0,260,10,0,0,17,22,11,77,1,1,1,6495,3,17,3,59,0,1,0,0,1,1,9,0,0,0,0,11,0,http://www.serveirc.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiavcai.vicsvesai.a7w3p7.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccy.aeueseaaaomceoy.cufyoh.top/AU/page1.php,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,22,0,0,17,16,6,31,1,1,1,4019,0,45,26,147,0,1,0,0,0,0,6,1,0,0,0,19,0,http://www.cyberinc.nl,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.ekl-net.conn-aocseeesas.hyhowu.top/jp.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesaeord.f6553s.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiisaviccai.vicsvesai.ruw0bh.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.document.antcapital.us,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsarerd.kp9lm0.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesaorod.09vz0h.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiaaviccai.vicsvesai.ggnxmf.top/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccoy.aeeseaccaocmeoy.zkspkj.top/AU/page1.php,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,115,0,0,2,110,8,32,1,0,1,1830,0,282,0,23,0,0,1,0,0,1,8,0,0,0,0,265,0,http://www.qgtjhw.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiaacvaicca.visvsai.ruw0bh.icu/page1.php,1
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,16,0,0,16,3,4,33,1,0,1,1547,0,22,2,35,0,1,0,0,0,0,3,1,0,0,0,12,0,http://www.freewebpages.org,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesareod.jg5vw2.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiivai.vicsvesai.zobca6.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccy.aceeseaoraocmeoy.etywhz.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccoy.aueseacaemceoy.otuxec.top/AU/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,12,1,0,0,173,0,3,1,11,0,0,0,0,0,0,3,0,0,0,0,0,0,http://www.deaftone.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.scantext.welco.live,1
